OBJECTID_1 *;UTMNameFul;Status;NAME_Obshtina;L_NAME_Obshtina;Name_bg_naseleno_myasto;Descr_bg_naseleno_myasto;Name_en_naseleno_myasto;Descr_en_naseleno_myasto
3218;LH7093;незаети площадки;Стара Загора;Stara Zagora;Борилово;село;Borilovo;village
3219;MH2063;незаети площадки;Нова Загора;Nova Zagora;Полско Пъдарево;село;Polsko Padarevo;village
3220;MH3083;незаети площадки;Сливен;Sliven;Кермен;град;Kermen;town
3221;MH6053;незаети площадки;Тунджа;Tundja;Стара река;село;Stara reka;village
3222;NH0093;незаети площадки;Карнобат;Karnobat;Аспарухово;село;Asparuhovo;village
3223;NH2053;незаети площадки;Камено;Kameno;Полски извор;село;Polski izvor;village
3224;KH7004;незаети площадки;Панагюрище;Panagyurishte;Бъта;село;Bata;village
3225;KH8094;незаети площадки;Хисаря;Hisarya;Кръстевич;село;Krastevich;village
3226;LH3034;незаети площадки;Брезово;Brezovo;Върбен;село;Varben;village
3227;LH3094;незаети площадки;Брезово;Brezovo;Бабек;село;Babek;village
3228;MH1094;незаети площадки;Нова Загора;Nova Zagora;Нова Загора;град;Nova Zagora;town
3229;MH5024;незаети площадки;Тунджа;Tundja;Безмер;село;Bezmer;village
3230;MH5064;незаети площадки;Ямбол;Yambol;Ямбол;град;Yambol;town
3231;MH8014;незаети площадки;Стралджа;Straldja;Недялско;село;Nedyalsko;village
3232;MH9014;незаети площадки;Карнобат;Karnobat;Сан-Стефано;село;San Stefano;village
3233;NH0024;незаети площадки;Карнобат;Karnobat;Черково;село;Cherkovo;village
3234;NH0084;незаети площадки;Карнобат;Karnobat;Аспарухово;село;Asparuhovo;village
3235;NH1014;незаети площадки;Карнобат;Karnobat;Аспарухово;село;Asparuhovo;village
3236;NH2054;незаети площадки;Камено;Kameno;Полски извор;село;Polski izvor;village
3237;KH5065;незаети площадки;Ихтиман;Ihtiman;Мухово;село;Muhovo;village
3238;LH0005;незаети площадки;Хисаря;Hisarya;Старосел;село;Starosel;village
3239;LH1015;незаети площадки;Хисаря;Hisarya;Хисаря;град;Hisarya;town
3240;LH3065;незаети площадки;Брезово;Brezovo;Свежен;село;Svezhen;village
3241;LH5085;незаети площадки;Казанлък;Kazanlak;Средногорово;село;Srednogorovo;village
3242;LH7035;незаети площадки;Стара Загора;Stara Zagora;Остра могила;село;Ostra mogila;village
3243;MH1065;незаети площадки;Нова Загора;Nova Zagora;Асеновец;село;Asenovets;village
3244;MH3025;незаети площадки;Нова Загора;Nova Zagora;Коньово;село;Konyovo;village
3245;MH3065;незаети площадки;Сливен;Sliven;Младово;село;Mladovo;village
3246;MH9015;незаети площадки;Карнобат;Karnobat;Сан-Стефано;село;San Stefano;village
3247;NH0065;незаети площадки;Карнобат;Karnobat;Аспарухово;село;Asparuhovo;village
3248;NH2045;незаети площадки;Камено;Kameno;Полски извор;село;Polski izvor;village
3249;KH5056;незаети площадки;Панагюрище;Panagyurishte;Поибрене;село;Poibrene;village
3250;KH5076;незаети площадки;Панагюрище;Panagyurishte;Поибрене;село;Poibrene;village
3251;KH6056;незаети площадки;Панагюрище;Panagyurishte;Баня;село;Banya;village
3252;KH7016;незаети площадки;Панагюрище;Panagyurishte;Панагюрище;град;Panagyurishte;town
3253;KH8006;незаети площадки;Стрелча;Strelcha;Стрелча;град;Strelcha;town
3254;KH9036;незаети площадки;Хисаря;Hisarya;Красново;село;Krasnovo;village
3255;LH1016;незаети площадки;Хисаря;Hisarya;Хисаря;град;Hisarya;town
3256;LH4076;незаети площадки;Павел баня;Pavel banya;Александрово;село;Aleksandrovo;village
3257;LH5086;незаети площадки;Казанлък;Kazanlak;Горно Черковище;село;Gorno Cherkovishte;village
3258;MH0026;незаети площадки;Стара Загора;Stara Zagora;Оряховица;село;Oryahovitsa;village
3259;MH0046;незаети площадки;Стара Загора;Stara Zagora;Оряховица;село;Oryahovitsa;village
3260;MH0096;незаети площадки;Стара Загора;Stara Zagora;Руманя;село;Rumanya;village
3261;MH1076;незаети площадки;Нова Загора;Nova Zagora;Асеновец;село;Asenovets;village
3262;MH3066;незаети площадки;Сливен;Sliven;Младово;село;Mladovo;village
3263;MH4056;незаети площадки;Сливен;Sliven;Бозаджии;село;Bozadzhii;village
3264;MH6026;незаети площадки;Ямбол;Yambol;Ямбол;град;Yambol;town
3265;MH6066;незаети площадки;Тунджа;Tundja;Могила;село;Mogila;village
3266;MH8036;незаети площадки;Стралджа;Straldja;Маленово;село;Malenovo;village
3267;MH8096;незаети площадки;Карнобат;Karnobat;Сан-Стефано;село;San Stefano;village
3268;KH7017;незаети площадки;Панагюрище;Panagyurishte;Панагюрище;град;Panagyurishte;town
3269;KH9017;незаети площадки;Хисаря;Hisarya;Красново;село;Krasnovo;village
3270;LH0027;незаети площадки;Хисаря;Hisarya;Старосел;село;Starosel;village
3271;LH0047;незаети площадки;Хисаря;Hisarya;Хисаря;град;Hisarya;town
3272;LH1027;незаети площадки;Хисаря;Hisarya;Хисаря;град;Hisarya;town
3273;LH1047;незаети площадки;Хисаря;Hisarya;Хисаря;град;Hisarya;town
3274;LH3007;незаети площадки;Карлово;Karlovo;Мраченик;село;Mrachenik;village
3275;LH5037;незаети площадки;Павел баня;Pavel banya;Турия;село;Turia;village
3276;LH6007;незаети площадки;Казанлък;Kazanlak;Средногорово;село;Srednogorovo;village
3277;LH6047;незаети площадки;Казанлък;Kazanlak;Средногорово;село;Srednogorovo;village
3278;LH9027;незаети площадки;Стара Загора;Stara Zagora;Колена;село;Kolena;village
3279;LH9047;незаети площадки;Стара Загора;Stara Zagora;Колена;село;Kolena;village
3280;MH6007;незаети площадки;Ямбол;Yambol;Ямбол;град;Yambol;town
3281;MH7027;незаети площадки;Стралджа;Straldja;Воденичане;село;Vodenichane;village
3282;MH9057;незаети площадки;Карнобат;Karnobat;Екзарх Антимово;село;Ekzarh Antimovo;village
3283;KH5088;незаети площадки;Панагюрище;Panagyurishte;Оборище;село;Oborishte;village
3284;KH6058;незаети площадки;Панагюрище;Panagyurishte;Баня;село;Banya;village
3285;KH7028;незаети площадки;Панагюрище;Panagyurishte;Панагюрище;град;Panagyurishte;town
3286;LH2078;незаети площадки;Карлово;Karlovo;Пролом;село;Prolom;village
3287;LH4018;незаети площадки;Брезово;Brezovo;Свежен;село;Svezhen;village
3288;LH8058;незаети площадки;Стара Загора;Stara Zagora;Змейово;село;Zmeyovo;village
3289;MH1018;незаети площадки;Нова Загора;Nova Zagora;Брястово;село;Bryastovo;village
3290;MH4088;незаети площадки;Сливен;Sliven;Чокоба;село;Chokoba;village
3291;MH5048;незаети площадки;Тунджа;Tundja;Дражево;село;Drazhevo;village
3292;MH7068;незаети площадки;Стралджа;Straldja;Воденичане;село;Vodenichane;village
