OBJECTID;UTMNameFul;Status;NAME_Obshtina;L_NAME_Obshtina;Name_bg_naseleno_myasto;Descr_bg_naseleno_myasto;Name_en_naseleno_myasto;Descr_en_naseleno_myasto;REG_NAME;REG_LNAME;EKATTE;POINT_X;POINT_Y;key_VIL_MUN
3176;LH7030;незаети площадки;Стара Загора;Stara Zagora;Остра могила;село;Ostra mogila;village;СтараЗагора;StaraZagora;54314;25.468432;42.462643;ОСТРАМОГИЛАСТАРАЗАГОРА
3177;LH7080;незаети площадки;Стара Загора;Stara Zagora;Пряпорец;село;Pryaporets;village;СтараЗагора;StaraZagora;58743;25.53573;42.463474;ПРЯПОРЕЦСТАРАЗАГОРА
3178;LH9010;незаети площадки;Стара Загора;Stara Zagora;Хрищени;село;Hrishteni;village;СтараЗагора;StaraZagora;77476;25.705999;42.457245;ХРИЩЕНИСТАРАЗАГОРА
3179;MH2050;незаети площадки;Нова Загора;Nova Zagora;Полско Пъдарево;село;Polsko Padarevo;village;Сливен;Sliven;57371;26.088194;42.460792;ПОЛСКОПЪДАРЕВОНОВАЗАГОРА
3180;MH2070;незаети площадки;Нова Загора;Nova Zagora;Омарчево;село;Omarchevo;village;Сливен;Sliven;53518;26.144843;42.45791;ОМАРЧЕВОНОВАЗАГОРА
3181;NH1050;незаети площадки;Камено;Kameno;Русокастро;село;Rusokastro;village;Бургас;Burgas;63478;27.186588;42.465643;РУСОКАСТРОКАМЕНО
3182;NH1070;незаети площадки;Камено;Kameno;Ливада;село;Livada;village;Бургас;Burgas;43623;27.21967;42.445763;ЛИВАДАКАМЕНО
3183;NH1090;незаети площадки;Камено;Kameno;Ливада;село;Livada;village;Бургас;Burgas;43623;27.21967;42.445763;ЛИВАДАКАМЕНО
3184;KH6051;незаети площадки;Панагюрище;Panagyurishte;Бъта;село;Bata;village;Пазарджик;Pazardjik;7572;24.181592;42.450933;БЪТАПАНАГЮРИЩЕ
3185;KH8001;незаети площадки;Панагюрище;Panagyurishte;Попинци;село;Popintsi;village;Пазарджик;Pazardjik;57580;24.278557;42.420309;ПОПИНЦИПАНАГЮРИЩЕ
3186;KH9001;незаети площадки;Хисаря;Hisarya;Красново;село;Krasnovo;village;Пловдив;Plovdiv;39579;24.481312;42.463594;КРАСНОВОХИСАРЯ
3187;LH4071;незаети площадки;Братя Даскалови;Bratya Daskalovi;Славянин;село;Slavyanin;village;СтараЗагора;StaraZagora;67074;25.189724;42.438154;СЛАВЯНИНБРАТЯДАСКАЛОВИ
3188;LH6011;незаети площадки;Стара Загора;Stara Zagora;Пъстрово;село;Pastrovo;village;СтараЗагора;StaraZagora;59170;25.354139;42.436758;ПЪСТРОВОСТАРАЗАГОРА
3189;LH7051;незаети площадки;Стара Загора;Stara Zagora;Остра могила;село;Ostra mogila;village;СтараЗагора;StaraZagora;54314;25.468432;42.462643;ОСТРАМОГИЛАСТАРАЗАГОРА
3190;LH8091;незаети площадки;Стара Загора;Stara Zagora;Хрищени;село;Hrishteni;village;СтараЗагора;StaraZagora;77476;25.705999;42.457245;ХРИЩЕНИСТАРАЗАГОРА
3191;LH9081;незаети площадки;Стара Загора;Stara Zagora;Дълбоки;село;Dalboki;village;СтараЗагора;StaraZagora;24482;25.771111;42.478644;ДЪЛБОКИСТАРАЗАГОРА
3192;MH0031;незаети площадки;Стара Загора;Stara Zagora;Оряховица;село;Oryahovitsa;village;СтараЗагора;StaraZagora;54016;25.811143;42.485958;ОРЯХОВИЦАСТАРАЗАГОРА
3193;MH0091;незаети площадки;Нова Загора;Nova Zagora;Събрано;село;Sabrano;village;Сливен;Sliven;70456;25.897036;42.430926;СЪБРАНОНОВАЗАГОРА
3194;MH1081;незаети площадки;Нова Загора;Nova Zagora;Стоил войвода;село;Stoil voyvoda;village;Сливен;Sliven;69314;25.985227;42.462035;СТОИЛВОЙВОДАНОВАЗАГОРА
3195;MH2031;незаети площадки;Нова Загора;Nova Zagora;Полско Пъдарево;село;Polsko Padarevo;village;Сливен;Sliven;57371;26.088194;42.460792;ПОЛСКОПЪДАРЕВОНОВАЗАГОРА
3196;MH4041;незаети площадки;Сливен;Sliven;Бозаджии;село;Bozadzhii;village;Сливен;Sliven;5092;26.329308;42.479;БОЗАДЖИИСЛИВЕН
3197;MH6021;незаети площадки;Ямбол;Yambol;Ямбол;град;Yambol;town;Ямбол;Yambol;87374;26.503753;42.482419;ЯМБОЛЯМБОЛ
3198;MH9041;незаети площадки;Карнобат;Karnobat;Добриново;село;Dobrinovo;village;Бургас;Burgas;21508;26.914674;42.469343;ДОБРИНОВОКАРНОБАТ
3199;NH2061;незаети площадки;Камено;Kameno;Полски извор;село;Polski izvor;village;Бургас;Burgas;57337;27.290189;42.450014;ПОЛСКИИЗВОРКАМЕНО
3200;KH8082;незаети площадки;Хисаря;Hisarya;Кръстевич;село;Krastevich;village;Пловдив;Plovdiv;40333;24.434103;42.482022;КРЪСТЕВИЧХИСАРЯ
3201;LH0082;незаети площадки;Хисаря;Hisarya;Старо Железаре;село;Staro Zhelezare;village;Пловдив;Plovdiv;68967;24.650948;42.44236;СТАРОЖЕЛЕЗАРЕХИСАРЯ
3202;LH4032;незаети площадки;Брезово;Brezovo;Розовец;село;Rozovets;village;Пловдив;Plovdiv;62966;25.116198;42.462767;РОЗОВЕЦБРЕЗОВО
3203;LH4062;незаети площадки;Брезово;Brezovo;Розовец;село;Rozovets;village;Пловдив;Plovdiv;62966;25.116198;42.462767;РОЗОВЕЦБРЕЗОВО
3204;LH5032;незаети площадки;Братя Даскалови;Bratya Daskalovi;Горно ново село;село;Gorno Novo selo;village;СтараЗагора;StaraZagora;16852;25.23302;42.453109;ГОРНОНОВОСЕЛОБРАТЯДАСКАЛОВИ
3205;LH5062;незаети площадки;Братя Даскалови;Bratya Daskalovi;Горно ново село;село;Gorno Novo selo;village;СтараЗагора;StaraZagora;16852;25.23302;42.453109;ГОРНОНОВОСЕЛОБРАТЯДАСКАЛОВИ
3206;LH6092;незаети площадки;Стара Загора;Stara Zagora;Казанка;село;Kazanka;village;СтараЗагора;StaraZagora;35153;25.420652;42.462182;КАЗАНКАСТАРАЗАГОРА
3207;LH8022;незаети площадки;Стара Загора;Stara Zagora;Борилово;село;Borilovo;village;СтараЗагора;StaraZagora;5431;25.553434;42.479301;БОРИЛОВОСТАРАЗАГОРА
3208;LH8092;незаети площадки;Стара Загора;Stara Zagora;Стара Загора;град;Stara Zagora;town;СтараЗагора;StaraZagora;68850;25.634595;42.425668;СТАРАЗАГОРАСТАРАЗАГОРА
3209;MH4012;незаети площадки;Сливен;Sliven;Скобелево;село;Skobelevo;village;Сливен;Sliven;66812;26.309302;42.488159;СКОБЕЛЕВОСЛИВЕН
3210;MH5012;незаети площадки;Тунджа;Tundja;Безмер;село;Bezmer;village;Ямбол;Yambol;3229;26.393641;42.476304;БЕЗМЕРТУНДЖА
3211;MH7072;незаети площадки;Стралджа;Straldja;Иречеково;село;Irechekovo;village;Ямбол;Yambol;32771;26.722044;42.487585;ИРЕЧЕКОВОСТРАЛДЖА
3212;MH8022;незаети площадки;Стралджа;Straldja;Недялско;село;Nedyalsko;village;Ямбол;Yambol;51384;26.82455;42.462254;НЕДЯЛСКОСТРАЛДЖА
3213;MH9082;незаети площадки;Карнобат;Karnobat;Житосвят;село;Zhitosvyat;village;Бургас;Burgas;29492;26.974464;42.462986;ЖИТОСВЯТКАРНОБАТ
3214;KH6063;незаети площадки;Панагюрище;Panagyurishte;Бъта;село;Bata;village;Пазарджик;Pazardjik;7572;24.181592;42.450933;БЪТАПАНАГЮРИЩЕ
3215;LH2013;незаети площадки;Калояново;Kaloyanovo;Бегово;село;Begovo;village;Пловдив;Plovdiv;3085;24.828367;42.411126;БЕГОВОКАЛОЯНОВО
3216;LH2043;незаети площадки;Калояново;Kaloyanovo;Отец Паисиево;село;Otets Paisievo;village;Пловдив;Plovdiv;54465;24.891553;42.455321;ОТЕЦПАИСИЕВОКАЛОЯНОВО
3217;LH2063;незаети площадки;Калояново;Kaloyanovo;Отец Паисиево;село;Otets Paisievo;village;Пловдив;Plovdiv;54465;24.891553;42.455321;ОТЕЦПАИСИЕВОКАЛОЯНОВО
3218;LH7093;незаети площадки;Стара Загора;Stara Zagora;Борилово;село;Borilovo;village;СтараЗагора;StaraZagora;5431;25.553434;42.479301;БОРИЛОВОСТАРАЗАГОРА
3219;MH2063;незаети площадки;Нова Загора;Nova Zagora;Полско Пъдарево;село;Polsko Padarevo;village;Сливен;Sliven;57371;26.088194;42.460792;ПОЛСКОПЪДАРЕВОНОВАЗАГОРА
3220;MH3083;незаети площадки;Сливен;Sliven;Кермен;град;Kermen;town;Сливен;Sliven;36779;26.258953;42.500294;КЕРМЕНСЛИВЕН
3221;MH6053;незаети площадки;Тунджа;Tundja;Стара река;село;Stara reka;village;Ямбол;Yambol;68878;26.56593;42.467531;СТАРАРЕКАТУНДЖА
3222;NH0093;незаети площадки;Карнобат;Karnobat;Аспарухово;село;Asparuhovo;village;Бургас;Burgas;775;27.11076;42.516918;АСПАРУХОВОКАРНОБАТ
3223;NH2053;незаети площадки;Камено;Kameno;Полски извор;село;Polski izvor;village;Бургас;Burgas;57337;27.290189;42.450014;ПОЛСКИИЗВОРКАМЕНО
3224;KH7004;незаети площадки;Панагюрище;Panagyurishte;Бъта;село;Bata;village;Пазарджик;Pazardjik;7572;24.181592;42.450933;БЪТАПАНАГЮРИЩЕ
3225;KH8094;незаети площадки;Хисаря;Hisarya;Кръстевич;село;Krastevich;village;Пловдив;Plovdiv;40333;24.434103;42.482022;КРЪСТЕВИЧХИСАРЯ
3226;LH3034;незаети площадки;Брезово;Brezovo;Върбен;село;Varben;village;Пловдив;Plovdiv;12680;24.96725;42.423095;ВЪРБЕНБРЕЗОВО
3227;LH3094;незаети площадки;Брезово;Brezovo;Бабек;село;Babek;village;Пловдив;Plovdiv;2035;25.075262;42.441345;БАБЕКБРЕЗОВО
3228;MH1094;незаети площадки;Нова Загора;Nova Zagora;Нова Загора;град;Nova Zagora;town;Сливен;Sliven;51809;26.015992;42.486009;НОВАЗАГОРАНОВАЗАГОРА
3229;MH5024;незаети площадки;Тунджа;Tundja;Безмер;село;Bezmer;village;Ямбол;Yambol;3229;26.393641;42.476304;БЕЗМЕРТУНДЖА
3230;MH5064;незаети площадки;Ямбол;Yambol;Ямбол;град;Yambol;town;Ямбол;Yambol;87374;26.503753;42.482419;ЯМБОЛЯМБОЛ
3231;MH8014;незаети площадки;Стралджа;Straldja;Недялско;село;Nedyalsko;village;Ямбол;Yambol;51384;26.82455;42.462254;НЕДЯЛСКОСТРАЛДЖА
3232;MH9014;незаети площадки;Карнобат;Karnobat;Сан-Стефано;село;San Stefano;village;Бургас;Burgas;65351;26.877504;42.522028;САН-СТЕФАНОКАРНОБАТ
3233;NH0024;незаети площадки;Карнобат;Karnobat;Черково;село;Cherkovo;village;Бургас;Burgas;80755;27.052571;42.480993;ЧЕРКОВОКАРНОБАТ
3234;NH0084;незаети площадки;Карнобат;Karnobat;Аспарухово;село;Asparuhovo;village;Бургас;Burgas;775;27.11076;42.516918;АСПАРУХОВОКАРНОБАТ
3235;NH1014;незаети площадки;Карнобат;Karnobat;Аспарухово;село;Asparuhovo;village;Бургас;Burgas;775;27.11076;42.516918;АСПАРУХОВОКАРНОБАТ
3236;NH2054;незаети площадки;Камено;Kameno;Полски извор;село;Polski izvor;village;Бургас;Burgas;57337;27.290189;42.450014;ПОЛСКИИЗВОРКАМЕНО
3237;KH5065;незаети площадки;Ихтиман;Ihtiman;Мухово;село;Muhovo;village;София;Sofia;49450;23.996454;42.420835;МУХОВОИХТИМАН
3238;LH0005;незаети площадки;Хисаря;Hisarya;Старосел;село;Starosel;village;Пловдив;Plovdiv;69016;24.565273;42.487832;СТАРОСЕЛХИСАРЯ
3239;LH1015;незаети площадки;Хисаря;Hisarya;Хисаря;град;Hisarya;town;Пловдив;Plovdiv;77270;24.703274;42.50247;ХИСАРЯХИСАРЯ
3240;LH3065;незаети площадки;Брезово;Brezovo;Свежен;село;Svezhen;village;Пловдив;Plovdiv;65526;25.023452;42.506415;СВЕЖЕНБРЕЗОВО
3241;LH5085;незаети площадки;Казанлък;Kazanlak;Средногорово;село;Srednogorovo;village;СтараЗагора;StaraZagora;68446;25.330981;42.531195;СРЕДНОГОРОВОКАЗАНЛЪК
3242;LH7035;незаети площадки;Стара Загора;Stara Zagora;Остра могила;село;Ostra mogila;village;СтараЗагора;StaraZagora;54314;25.468432;42.462643;ОСТРАМОГИЛАСТАРАЗАГОРА
3243;MH1065;незаети площадки;Нова Загора;Nova Zagora;Асеновец;село;Asenovets;village;Сливен;Sliven;713;25.95185;42.527843;АСЕНОВЕЦНОВАЗАГОРА
3244;MH3025;незаети площадки;Нова Загора;Nova Zagora;Коньово;село;Konyovo;village;Сливен;Sliven;38426;26.163754;42.522717;КОНЬОВОНОВАЗАГОРА
3245;MH3065;незаети площадки;Сливен;Sliven;Младово;село;Mladovo;village;Сливен;Sliven;48708;26.211041;42.529043;МЛАДОВОСЛИВЕН
3246;MH9015;незаети площадки;Карнобат;Karnobat;Сан-Стефано;село;San Stefano;village;Бургас;Burgas;65351;26.877504;42.522028;САН-СТЕФАНОКАРНОБАТ
3247;NH0065;незаети площадки;Карнобат;Karnobat;Аспарухово;село;Asparuhovo;village;Бургас;Burgas;775;27.11076;42.516918;АСПАРУХОВОКАРНОБАТ
3248;NH2045;незаети площадки;Камено;Kameno;Полски извор;село;Polski izvor;village;Бургас;Burgas;57337;27.290189;42.450014;ПОЛСКИИЗВОРКАМЕНО
3249;KH5056;незаети площадки;Панагюрище;Panagyurishte;Поибрене;село;Poibrene;village;Пазарджик;Pazardjik;57128;24.002615;42.503555;ПОИБРЕНЕПАНАГЮРИЩЕ
3250;KH5076;незаети площадки;Панагюрище;Panagyurishte;Поибрене;село;Poibrene;village;Пазарджик;Pazardjik;57128;24.002615;42.503555;ПОИБРЕНЕПАНАГЮРИЩЕ
3251;KH6056;незаети площадки;Панагюрище;Panagyurishte;Баня;село;Banya;village;Пазарджик;Pazardjik;2717;24.13999;42.463306;БАНЯПАНАГЮРИЩЕ
3252;KH7016;незаети площадки;Панагюрище;Panagyurishte;Панагюрище;град;Panagyurishte;town;Пазарджик;Pazardjik;55302;24.180243;42.502624;ПАНАГЮРИЩЕПАНАГЮРИЩЕ
