IME;UTMname;UTMfullNam;Index_1km;UTMNameFul;Status;X_1;Y_1;X_2;Y_2;X_3;Y_3;X_4;Y_4
46;NH;NH46;93;NH4693;незаети площадки;27.61361272;43.01803304;27.60134113;43.01809817;27.60142902;43.02710273;27.6137024;43.02703757
47;NH;NH47;37;NH4737;незаети площадки;27.54109087;43.14446796;27.52879387;43.14452545;27.5288715;43.15352992;27.5411703;43.15347241
47;NH;NH47;57;NH4757;незаети площадки;27.56568476;43.14434901;27.55338783;43.14440915;27.55346907;43.15341358;27.5657678;43.15335342
47;NH;NH47;80;NH4780;незаети площадки;27.60195722;43.08112978;27.58967303;43.08119374;27.5897594;43.09019821;27.6020454;43.09013423
47;NH;NH47;87;NH4787;незаети площадки;27.6025753;43.14416067;27.59027849;43.14422477;27.59036515;43.15322915;27.60266377;43.15316503
47;NH;NH47;91;NH4791;незаети площадки;27.61433135;43.09006893;27.6020454;43.09013423;27.60213361;43.09913867;27.61442137;43.09907336
48;NH;NH48;41;NH4841;незаети площадки;27.55371302;43.1804268;27.54140883;43.18048569;27.54148841;43.18949008;27.55379441;43.18943117
48;NH;NH48;60;NH4860;незаети площадки;27.57823631;43.1713007;27.56593401;43.17136222;27.56601717;43.18036659;27.57832128;43.18030505
48;NH;NH48;69;NH4869;незаети площадки;27.57900244;43.25233936;27.56668384;43.25240105;27.56676734;43.26140529;27.57908776;43.26134359
48;NH;NH48;75;NH4875;незаети площадки;27.59097286;43.21625939;27.57866155;43.21632232;27.57874671;43.22532661;27.59105983;43.22526365
48;NH;NH48;98;NH4898;незаети площадки;27.61586728;43.24314216;27.60355062;43.24320781;27.60363953;43.25221201;27.61595801;43.25214634
49;NH;NH49;21;NH4921;незаети площадки;27.52988396;43.27058674;27.51756157;43.27064316;27.51763789;43.27964745;27.52996209;43.27959101
49;NH;NH49;53;NH4953;незаети площадки;27.56701809;43.28841794;27.55469219;43.28847838;27.55477403;43.29748258;27.56710176;43.29742213
49;NH;NH49;66;NH4966;незаети площадки;27.57960052;43.31536863;27.56726919;43.31543045;27.56735297;43.3244346;27.57968612;43.32437276
49;NH;NH49;84;NH4984;незаети площадки;27.6040847;43.29723279;27.59175709;43.29729723;27.59184443;43.30630136;27.60417385;43.3062369
49;NH;NH49;90;NH4990;незаети площадки;27.61604878;43.2611505;27.60372848;43.26121619;27.60381747;43.27022036;27.61613959;43.27015465
51;NH;NH51;3;NH5103;незаети площадки;27.62136361;42.56772242;27.60918068;42.56778784;27.60926833;42.5767931;27.62145301;42.57672766
52;NH;NH52;18;NH5218;незаети площадки;27.63491817;42.70273241;27.62270891;42.70279944;27.62279893;42.71180446;27.63500995;42.71173741
52;NH;NH52;25;NH5225;незаети площадки;27.646847;42.67564907;27.63464307;42.67571733;27.63473473;42.68472237;27.64694042;42.68465409
52;NH;NH52;39;NH5239;незаети площадки;27.65943186;42.71159941;27.64722093;42.71166906;27.64731451;42.72067403;27.65952722;42.72060435
52;NH;NH52;58;NH5258;незаети площадки;27.68375476;42.70245129;27.67154568;42.70252352;27.67164275;42.71152846;27.6838536;42.7114562
52;NH;NH52;88;NH5288;незаети площадки;27.72038173;42.70222678;27.70817278;42.70230292;27.70827515;42.71130778;27.72048586;42.71123162
53;NH;NH53;32;NH5332;незаети площадки;27.65971806;42.73861419;27.64750182;42.73868391;27.64759554;42.74768883;27.65981354;42.74761909
53;NH;NH53;49;NH5349;незаети площадки;27.67261596;42.801577;27.66038738;42.80164818;27.66048318;42.81065297;27.67271353;42.81058177
53;NH;NH53;51;NH5351;незаети площадки;27.68405141;42.72946598;27.67183704;42.72953828;27.67193425;42.73854317;27.68415039;42.73847085
53;NH;NH53;74;NH5374;незаети площадки;27.70878771;42.75633189;27.69656811;42.75640687;27.696669;42.76541167;27.70889036;42.76533667
53;NH;NH53;78;NH5378;незаети площадки;27.70919859;42.79235091;27.69697192;42.79242598;27.69707299;42.80143073;27.70930144;42.80135563
54;NH;NH54;67;NH5467;незаети площадки;27.69788321;42.87346816;27.68564051;42.87354213;27.68574021;42.88254677;27.69798469;42.88247277
54;NH;NH54;79;NH5479;незаети площадки;27.71033244;42.89140204;27.69808623;42.89147737;27.69818781;42.90048196;27.71043581;42.9004066
54;NH;NH54;80;NH5480;незаети площадки;27.72163449;42.81028392;27.70940432;42.81036034;27.70950726;42.81936503;27.7217392;42.81928858
54;NH;NH54;83;NH5483;незаети площадки;27.72194877;42.83729787;27.70971327;42.83737437;27.70981635;42.84637902;27.72205362;42.8463025
54;NH;NH54;85;NH5485;незаети площадки;27.72215852;42.85530711;27.70991947;42.85538365;27.71002264;42.86438827;27.72226347;42.8643117
55;NH;NH55;31;NH5531;незаети площадки;27.66153982;42.90970479;27.64928986;42.90977493;27.6493844;42.91877957;27.66163614;42.91870942
55;NH;NH55;40;NH5540;незаети площадки;27.67369168;42.90062873;27.66144354;42.90070015;27.66153982;42.90970479;27.67378974;42.90963335
55;NH;NH55;54;NH5554;незаети площадки;27.68633942;42.93657429;27.6740842;42.93664711;27.67418244;42.94565167;27.68643945;42.94557882
55;NH;NH55;74;NH5574;незаети площадки;27.71084973;42.9364247;27.6985946;42.93650015;27.69869641;42.94550467;27.71095333;42.94542919
55;NH;NH55;84;NH5584;незаети площадки;27.72310482;42.93634795;27.71084973;42.9364247;27.71095333;42.94542919;27.7232102;42.94535241
56;NH;NH56;11;NH5611;незаети площадки;27.63796935;42.99988978;27.62570143;42.99995751;27.62579283;43.00896205;27.63806254;43.00889431
56;NH;NH56;44;NH5644;незаети площадки;27.67506866;43.02669205;27.6627955;43.02676379;27.6628924;43.03576823;27.67516736;43.03569647
56;NH;NH56;64;NH5664;незаети площадки;27.69961486;43.02654463;27.68734178;43.026619;27.68744228;43.0356234;27.69971714;43.035549
56;NH;NH56;79;NH5679;незаети площадки;27.71240876;43.07149053;27.70012675;43.07156634;27.70022927;43.08057063;27.71251307;43.08049481
56;NH;NH56;90;NH5690;незаети площадки;27.73600362;42.9902963;27.72373786;42.99037452;27.72384354;42.9993789;27.73611109;42.99930066
57;NH;NH57;42;NH5742;незаети площадки;27.67585951;43.09872697;27.66357197;43.09879889;27.66366923;43.10780321;27.67595857;43.10773127
57;NH;NH57;67;NH5767;незаети площадки;27.70094824;43.14360031;27.68865178;43.14367498;27.68875287;43.15267918;27.70105114;43.15260449
57;NH;NH57;71;NH5771;незаети площадки;27.71261744;43.08949907;27.70033184;43.08957491;27.70043445;43.09857918;27.71272185;43.09850331
57;NH;NH57;94;NH5794;незаети площадки;27.73751269;43.11635595;27.72522178;43.11643451;27.72532815;43.12543869;27.73762085;43.1253601
57;NH;NH57;95;NH5795;незаети площадки;27.73762085;43.1253601;27.72532815;43.12543869;27.72543455;43.13444285;27.73772907;43.13436424
58;NH;NH58;12;NH5812;незаети площадки;27.63993529;43.18898177;27.62762958;43.18904994;27.62772186;43.19805419;27.64002938;43.197986
58;NH;NH58;43;NH5843;незаети площадки;27.6769517;43.19777348;27.6646443;43.19784564;27.66474206;43.20684981;27.67705126;43.20677762
58;NH;NH58;55;NH5855;незаети площадки;27.68946184;43.21570821;27.67715088;43.21578175;27.67725053;43.22478586;27.68956331;43.2247123
58;NH;NH58;78;NH5878;незаети площадки;27.71439906;43.24256925;27.70208275;43.24264551;27.70218617;43.25164953;27.71450429;43.25157325
58;NH;NH58;91;NH5891;незаети площадки;27.73827088;43.17938471;27.72596735;43.17946345;27.72607405;43.18846752;27.7383794;43.18838877
59;NH;NH59;21;NH5921;незаети площадки;27.65310567;43.26994957;27.64078368;43.27001926;27.64087817;43.27902335;27.65320197;43.27895364
59;NH;NH59;36;NH5936;незаети площадки;27.66591865;43.31489865;27.65358762;43.31496978;27.65368414;43.32397377;27.66601699;43.32390262
59;NH;NH59;48;NH5948;незаети площадки;27.67845001;43.33283408;27.66611538;43.33290659;27.66621382;43.34191053;27.67855026;43.34183801
59;NH;NH59;58;NH5958;незаети площадки;27.69078459;43.33276025;27.67845001;43.33283408;27.67855026;43.34183801;27.69088667;43.34176415
59;NH;NH59;88;NH5988;незаети площадки;27.72778805;43.33253077;27.71545361;43.33260859;27.71555934;43.34161245;27.7278956;43.3415346
62;NH;NH62;49;NH6249;незаети площадки;27.79374907;42.71074733;27.78153866;42.7108313;27.78165167;42.719836;27.79386385;42.719752
62;NH;NH62;78;NH6278;незаети площадки;27.83025996;42.701483;27.81805148;42.70157085;27.81816973;42.71057548;27.83037998;42.71048761
62;NH;NH62;79;NH6279;незаети площадки;27.83037998;42.71048761;27.81816973;42.71057548;27.81828803;42.7195801;27.83050004;42.7194922
63;NH;NH63;40;NH6340;незаети площадки;27.79386385;42.719752;27.78165167;42.719836;27.78176473;42.72884068;27.79397867;42.72875666
63;NH;NH63;53;NH6353;незаети площадки;27.8064259;42.74668056;27.79420848;42.74676594;27.79432346;42.75577055;27.80654265;42.75568515
63;NH;NH63;60;NH6360;незаети площадки;27.81828803;42.7195801;27.80607597;42.7196667;27.80619256;42.72867134;27.81840639;42.72858471
63;NH;NH63;90;NH6390;незаети площадки;27.85492391;42.71931249;27.842712;42.719403;27.84283389;42.72840755;27.85504756;42.72831701
63;NH;NH63;98;NH6398;незаети площадки;27.85591473;42.79134826;27.84368868;42.79143899;27.84381102;42.80044343;27.85603884;42.80035267
64;NH;NH64;15;NH6415;незаети площадки;27.75887538;42.85506963;27.74663648;42.8551501;27.74674498;42.86415464;27.75898566;42.86407415
64;NH;NH64;25;NH6425;незаети площадки;27.77111423;42.85498785;27.75887538;42.85506963;27.75898566;42.86407415;27.77122629;42.86399235
64;NH;NH64;27;NH6427;незаети площадки;27.77133841;42.87299683;27.759096;42.87307866;27.75920639;42.88208315;27.77145057;42.8820013
64;NH;NH64;45;NH6445;незаети площадки;27.79559178;42.85482038;27.78335303;42.85490477;27.78346687;42.86390924;27.7957074;42.86382482
64;NH;NH64;90;NH6490;незаети площадки;27.85616301;42.80935706;27.84393342;42.80944785;27.84405586;42.81845225;27.85628723;42.81836144
65;NH;NH65;25;NH6525;незаети площадки;27.77223719;42.94503216;27.75998051;42.94511419;27.76009131;42.95411857;27.77234977;42.95403651
65;NH;NH65;36;NH6536;незаети площадки;27.78460817;42.95395314;27.77234977;42.95403651;27.7724624;42.96304084;27.78472259;42.96295745
65;NH;NH65;67;NH6567;незаети площадки;27.82150285;42.96269938;27.80924282;42.96278672;27.80936087;42.97179096;27.82162268;42.9717036
65;NH;NH65;82;NH6582;незаети площадки;27.84540654;42.91749976;27.83315555;42.91758958;27.83327689;42.92659384;27.84552967;42.92650399
65;NH;NH65;99;NH6599;незаети площадки;27.85853307;42.98043774;27.84626963;42.98052907;27.84639315;42.9895332;27.85865838;42.98944184
66;NH;NH66;11;NH6611;незаети площадки;27.76064604;42.99914023;27.74837859;42.9992211;27.7484879;43.00822542;27.76075714;43.00814452
66;NH;NH66;52;NH6652;незаети площадки;27.8098336;43.00780778;27.79756457;43.00789394;27.79768109;43.01689814;27.80995192;43.01681195
66;NH;NH66;66;NH6666;незаети площадки;27.82258336;43.04373679;27.81030721;43.04382437;27.81042575;43.05282849;27.8227037;43.05274088
66;NH;NH66;78;NH6678;незаети площадки;27.83510377;43.06165599;27.82282408;43.06174495;27.82294453;43.070749;27.83522602;43.07066002
66;NH;NH66;84;NH6684;незаети площадки;27.84688782;43.02554958;27.83461537;43.02563974;27.83473739;43.03464382;27.84701163;43.03455364
67;NH;NH67;4;NH6704;незаети площадки;27.74980354;43.11627607;27.73751269;43.11635595;27.73762085;43.1253601;27.74991351;43.1252802
67;NH;NH67;12;NH6712;незаети площадки;27.76187097;43.09818662;27.74958376;43.09826777;27.74969363;43.10727193;27.76198263;43.10719075
67;NH;NH67;35;NH6735;незаети площадки;27.78679118;43.12503256;27.77449867;43.12511642;27.77461229;43.13412049;27.7869066;43.13403659
67;NH;NH67;38;NH6738;незаети площадки;27.78713761;43.15204462;27.7748397;43.15212857;27.77495348;43.16113258;27.7872532;43.16104861
67;NH;NH67;94;NH6794;незаети площадки;27.86041887;43.11549774;27.8481285;43.1155895;27.84825288;43.12459341;27.86054505;43.12450162
68;NH;NH68;18;NH6818;незаети площадки;27.7636638;43.24225098;27.75134769;43.24233254;27.75145837;43.25133646;27.76377629;43.25125488
68;NH;NH68;46;NH6846;незаети площадки;27.80037612;43.22399067;27.78806379;43.22407615;27.7881798;43.23308002;27.80049394;43.23299452
68;NH;NH68;62;NH6862;незаети площадки;27.82451537;43.18780041;27.81221039;43.18788843;27.81232981;43.19689231;27.8246366;43.19680426
68;NH;NH68;77;NH6877;незаети площадки;27.83743603;43.23273004;27.82512206;43.23281952;27.82524356;43.2418233;27.83755935;43.24173379
68;NH;NH68;98;NH6898;незаети площадки;27.86219075;43.24155079;27.84987508;43.24164295;27.85000026;43.25064666;27.86231775;43.25055447
69;NH;NH69;2;NH6902;незаети площадки;27.75179071;43.27834815;27.73946729;43.27842848;27.73957636;43.28743237;27.75190159;43.28735202
69;NH;NH69;17;NH6917;незаети площадки;27.76467811;43.32328555;27.75234564;43.32336734;27.75245678;43.33237113;27.76479107;43.33228932
69;NH;NH69;32;NH6932;незаети площадки;27.78876067;43.27809919;27.7764374;43.2781835;27.77655192;43.28718732;27.788877;43.28710298
69;NH;NH69;39;NH6939;незаети площадки;27.78957614;43.34112541;27.77724014;43.34120991;27.77735502;43.35021362;27.78969285;43.3501291
69;NH;NH69;85;NH6985;незаети площадки;27.85075261;43.30466861;27.83842417;43.30475965;27.83854794;43.31376329;27.8508782;43.31367222
72;NH;NH72;9;NH7209;незаети площадки;27.86701039;42.71021617;27.85480031;42.71030795;27.85492391;42.71931249;27.86713575;42.71922068
72;NH;NH72;29;NH7229;незаети площадки;27.89143037;42.71002871;27.87922041;42.71012309;27.87934754;42.71912757;27.89155926;42.71903316
72;NH;NH72;39;NH7239;незаети площадки;27.90364028;42.70993303;27.89143037;42.71002871;27.89155926;42.71903316;27.90377094;42.71893745
73;NH;NH73;14;NH7314;незаети площадки;27.87985663;42.75514534;27.86763778;42.75523857;27.86776343;42.76424301;27.87998405;42.76414975
73;NH;NH73;19;NH7319;незаети площадки;27.88049432;42.80016723;27.86826661;42.8002606;27.86839255;42.80926496;27.88062203;42.80917156
73;NH;NH73;23;NH7323;незаети площадки;27.8919463;42.74604642;27.87972927;42.74614092;27.87985663;42.75514534;27.89207543;42.75505081
74;NH;NH74;6;NH7406;незаети площадки;27.86914941;42.86329083;27.85690921;42.8633831;27.85703378;42.87238739;27.86927575;42.8722951
74;NH;NH74;11;NH7411;незаети площадки;27.8807498;42.81817588;27.86851855;42.81826931;27.8686446;42.82727365;27.88087763;42.82718019
74;NH;NH74;15;NH7415;незаети площадки;27.88126148;42.85419301;27.86902312;42.85428656;27.86914941;42.86329083;27.88138954;42.86319726
74;NH;NH74;16;NH7416;незаети площадки;27.88138954;42.86319726;27.86914941;42.86329083;27.86927575;42.8722951;27.88151767;42.87220149
74;NH;NH74;25;NH7425;незаети площадки;27.89349978;42.85409816;27.88126148;42.85419301;27.88138954;42.86319726;27.89362962;42.86310237
75;NH;NH75;1;NH7501;незаети площадки;27.86978172;42.908312;27.85753262;42.90840441;27.85765748;42.91740863;27.86990836;42.91731618
75;NH;NH75;12;NH7512;незаети площадки;27.88215918;42.91722243;27.86990836;42.91731618;27.87003505;42.92632036;27.88228766;42.92622658
75;NH;NH75;13;NH7513;незаети площадки;27.88228766;42.92622658;27.87003505;42.92632036;27.87016181;42.93532452;27.88241619;42.93523071
